qid,difficulty,tags,url
1802,Medium,Math|Binary Search|Greedy,https://leetcode.cn/problems/maximum-value-at-a-given-index-in-a-bounded-array
1803,Hard,Array|Bit Manipulation|Trie,https://leetcode.cn/problems/count-pairs-with-xor-in-a-range
1805,Easy,Hash Table|String,https://leetcode.cn/problems/number-of-different-integers-in-a-string
1806,Medium,Array|Math|Simulation,https://leetcode.cn/problems/minimum-number-of-operations-to-reinitialize-a-permutation
1807,Medium,Array|Hash Table|String,https://leetcode.cn/problems/evaluate-the-bracket-pairs-of-a-string
1813,Medium,Array|Two Pointers|String,https://leetcode.cn/problems/sentence-similarity-iii
1814,Medium,Array|Hash Table|Math|Counting,https://leetcode.cn/problems/count-nice-pairs-in-an-array
1815,Hard,Array|Dynamic Programming|Bit Manipulation|Memoization|Bitmask,https://leetcode.cn/problems/maximum-number-of-groups-getting-fresh-donuts
1816,Easy,Array|String,https://leetcode.cn/problems/truncate-sentence
1817,Medium,Array|Hash Table,https://leetcode.cn/problems/finding-the-users-active-minutes
1818,Medium,Array|Binary Search|Sorting|Ordered Set,https://leetcode.cn/problems/minimum-absolute-sum-difference
1822,Easy,Array|Math,https://leetcode.cn/problems/sign-of-the-product-of-an-array
1827,Easy,Array|Greedy,https://leetcode.cn/problems/minimum-operations-to-make-the-array-increasing
1829,Medium,Array|Bit Manipulation|Prefix Sum,https://leetcode.cn/problems/maximum-xor-for-each-query
1830,Hard,Hash Table|Math|String|Combinatorics|Counting,https://leetcode.cn/problems/minimum-number-of-operations-to-make-string-sorted
1832,Easy,Hash Table|String,https://leetcode.cn/problems/check-if-the-sentence-is-pangram
1833,Medium,Array|Greedy|Sorting|Counting Sort,https://leetcode.cn/problems/maximum-ice-cream-bars
1834,Medium,Array|Sorting|Heap (Priority Queue),https://leetcode.cn/problems/single-threaded-cpu
1835,Hard,Array|Math|Bit Manipulation,https://leetcode.cn/problems/find-xor-sum-of-all-pairs-bitwise-and
1837,Easy,Math,https://leetcode.cn/problems/sum-of-digits-in-base-k
1838,Medium,Array|Binary Search|Greedy|Sliding Window|Sorting|Prefix Sum,https://leetcode.cn/problems/frequency-of-the-most-frequent-element
1839,Medium,String|Sliding Window,https://leetcode.cn/problems/longest-substring-of-all-vowels-in-order
1844,Easy,String,https://leetcode.cn/problems/replace-all-digits-with-characters
1845,Medium,Design|Heap (Priority Queue),https://leetcode.cn/problems/seat-reservation-manager
1846,Medium,Array|Greedy|Sorting,https://leetcode.cn/problems/maximum-element-after-decreasing-and-rearranging
1848,Easy,Array,https://leetcode.cn/problems/minimum-distance-to-the-target-element
1849,Medium,String|Backtracking|Enumeration,https://leetcode.cn/problems/splitting-a-string-into-descending-consecutive-values
1850,Medium,Two Pointers|String|Greedy,https://leetcode.cn/problems/minimum-adjacent-swaps-to-reach-the-kth-smallest-number
1851,Hard,Array|Binary Search|Sweep Line|Sorting|Heap (Priority Queue),https://leetcode.cn/problems/minimum-interval-to-include-each-query
1854,Easy,Array|Counting|Prefix Sum,https://leetcode.cn/problems/maximum-population-year
1855,Medium,Array|Two Pointers|Binary Search,https://leetcode.cn/problems/maximum-distance-between-a-pair-of-values
1856,Medium,Array|Stack|Monotonic Stack|Prefix Sum,https://leetcode.cn/problems/maximum-subarray-min-product
1859,Easy,String|Sorting,https://leetcode.cn/problems/sorting-the-sentence
1860,Medium,Math|Simulation,https://leetcode.cn/problems/incremental-memory-leak
1862,Hard,Array|Math|Binary Search|Counting|Enumeration|Prefix Sum,https://leetcode.cn/problems/sum-of-floored-pairs
1863,Easy,Array|Math|Backtracking|Bit Manipulation|Combinatorics|Enumeration,https://leetcode.cn/problems/sum-of-all-subset-xor-totals
1864,Medium,String|Greedy,https://leetcode.cn/problems/minimum-number-of-swaps-to-make-the-binary-string-alternating
1865,Medium,Array|Hash Table|Design,https://leetcode.cn/problems/finding-pairs-with-a-certain-sum
1866,Hard,Math|Dynamic Programming|Combinatorics,https://leetcode.cn/problems/number-of-ways-to-rearrange-sticks-with-k-sticks-visible
1869,Easy,String,https://leetcode.cn/problems/longer-contiguous-segments-of-ones-than-zeros
1870,Medium,Array|Binary Search,https://leetcode.cn/problems/minimum-speed-to-arrive-on-time
1871,Medium,String|Dynamic Programming|Sliding Window|Prefix Sum,https://leetcode.cn/problems/jump-game-vii
1872,Hard,Array|Math|Dynamic Programming|Prefix Sum|Game Theory,https://leetcode.cn/problems/stone-game-viii
1876,Easy,Hash Table|String|Sliding Window|Counting,https://leetcode.cn/problems/substrings-of-size-three-with-distinct-characters
1877,Medium,Array|Two Pointers|Greedy|Sorting,https://leetcode.cn/problems/minimize-maximum-pair-sum-in-array
1879,Hard,Array|Dynamic Programming|Bit Manipulation|Bitmask,https://leetcode.cn/problems/minimum-xor-sum-of-two-arrays
1880,Easy,String,https://leetcode.cn/problems/check-if-word-equals-summation-of-two-words
1881,Medium,String|Greedy,https://leetcode.cn/problems/maximum-value-after-insertion
1882,Medium,Array|Heap (Priority Queue),https://leetcode.cn/problems/process-tasks-using-servers
1883,Hard,Array|Dynamic Programming,https://leetcode.cn/problems/minimum-skips-to-arrive-at-meeting-on-time
1884,Medium,Math|Dynamic Programming,https://leetcode.cn/problems/egg-drop-with-2-eggs-and-n-floors
1887,Medium,Array|Sorting,https://leetcode.cn/problems/reduction-operations-to-make-the-array-elements-equal
1888,Medium,String|Dynamic Programming|Sliding Window,https://leetcode.cn/problems/minimum-number-of-flips-to-make-the-binary-string-alternating
1889,Hard,Array|Binary Search|Sorting|Prefix Sum,https://leetcode.cn/problems/minimum-space-wasted-from-packaging
1893,Easy,Array|Hash Table|Prefix Sum,https://leetcode.cn/problems/check-if-all-the-integers-in-a-range-are-covered
1894,Medium,Array|Binary Search|Simulation|Prefix Sum,https://leetcode.cn/problems/find-the-student-that-will-replace-the-chalk
1897,Easy,Hash Table|String|Counting,https://leetcode.cn/problems/redistribute-characters-to-make-all-strings-equal
1898,Medium,Array|Two Pointers|String|Binary Search,https://leetcode.cn/problems/maximum-number-of-removable-characters
1899,Medium,Array|Greedy,https://leetcode.cn/problems/merge-triplets-to-form-target-triplet
1900,Hard,Dynamic Programming|Memoization,https://leetcode.cn/problems/the-earliest-and-latest-rounds-where-players-compete
1903,Easy,Math|String|Greedy,https://leetcode.cn/problems/largest-odd-number-in-string
1904,Medium,Math|String,https://leetcode.cn/problems/the-number-of-full-rounds-you-have-played
1906,Medium,Array|Prefix Sum,https://leetcode.cn/problems/minimum-absolute-difference-queries
1909,Easy,Array,https://leetcode.cn/problems/remove-one-element-to-make-the-array-strictly-increasing
1910,Medium,String|Stack|Simulation,https://leetcode.cn/problems/remove-all-occurrences-of-a-substring
1911,Medium,Array|Dynamic Programming,https://leetcode.cn/problems/maximum-alternating-subsequence-sum
1913,Easy,Array|Sorting,https://leetcode.cn/problems/maximum-product-difference-between-two-pairs
1915,Medium,Hash Table|String|Bit Manipulation|Prefix Sum,https://leetcode.cn/problems/number-of-wonderful-substrings
1920,Easy,Array|Simulation,https://leetcode.cn/problems/build-array-from-permutation
1921,Medium,Array|Greedy|Sorting,https://leetcode.cn/problems/eliminate-maximum-number-of-monsters
1922,Medium,Math|Recursion,https://leetcode.cn/problems/count-good-numbers
1923,Hard,Array|Binary Search|Rolling Hash|Suffix Array|Hash Function,https://leetcode.cn/problems/longest-common-subpath
1925,Easy,Math|Enumeration,https://leetcode.cn/problems/count-square-sum-triples
1927,Medium,Math|String|Greedy|Game Theory,https://leetcode.cn/problems/sum-game
1929,Easy,Array|Simulation,https://leetcode.cn/problems/concatenation-of-array
1930,Medium,Hash Table|String|Bit Manipulation|Prefix Sum,https://leetcode.cn/problems/unique-length-3-palindromic-subsequences
1935,Easy,Hash Table|String,https://leetcode.cn/problems/maximum-number-of-words-you-can-type
1936,Medium,Array|Greedy,https://leetcode.cn/problems/add-minimum-number-of-rungs
1941,Easy,Hash Table|String|Counting,https://leetcode.cn/problems/check-if-all-characters-have-equal-number-of-occurrences
1942,Medium,Array|Hash Table|Heap (Priority Queue),https://leetcode.cn/problems/the-number-of-the-smallest-unoccupied-chair
1945,Easy,String|Simulation,https://leetcode.cn/problems/sum-of-digits-of-string-after-convert
1946,Medium,Array|String|Greedy,https://leetcode.cn/problems/largest-number-after-mutating-substring
1947,Medium,Array|Dynamic Programming|Backtracking|Bit Manipulation|Bitmask,https://leetcode.cn/problems/maximum-compatibility-score-sum
1952,Easy,Math|Enumeration|Number Theory,https://leetcode.cn/problems/three-divisors
1953,Medium,Array|Greedy,https://leetcode.cn/problems/maximum-number-of-weeks-for-which-you-can-work
1955,Hard,Array|Dynamic Programming,https://leetcode.cn/problems/count-number-of-special-subsequences
1957,Easy,String,https://leetcode.cn/problems/delete-characters-to-make-fancy-string
1959,Medium,Array|Dynamic Programming|Prefix Sum,https://leetcode.cn/problems/minimum-total-space-wasted-with-k-resizing-operations
1961,Easy,Array|Two Pointers|String,https://leetcode.cn/problems/check-if-string-is-a-prefix-of-array
1962,Medium,Array|Greedy|Heap (Priority Queue),https://leetcode.cn/problems/remove-stones-to-minimize-the-total
1963,Medium,Two Pointers|String|Stack|Greedy,https://leetcode.cn/problems/minimum-number-of-swaps-to-make-the-string-balanced
1964,Hard,Array|Binary Search|Binary Indexed Tree,https://leetcode.cn/problems/find-the-longest-valid-obstacle-course-at-each-position
1967,Easy,Array|String,https://leetcode.cn/problems/number-of-strings-that-appear-as-substrings-in-word
1968,Medium,Array|Greedy|Sorting,https://leetcode.cn/problems/array-with-elements-not-equal-to-average-of-neighbors
1969,Medium,Math|Greedy|Recursion,https://leetcode.cn/problems/minimum-non-zero-product-of-the-array-elements
1979,Easy,Array|Math|Number Theory,https://leetcode.cn/problems/find-greatest-common-divisor-of-array
1980,Medium,Array|Hash Table|String|Backtracking,https://leetcode.cn/problems/find-unique-binary-string
1982,Hard,Array|Hash Table|Sorting|Counting,https://leetcode.cn/problems/find-array-given-subset-sums
1984,Easy,Array|Sliding Window|Sorting,https://leetcode.cn/problems/minimum-difference-between-highest-and-lowest-of-k-scores
1985,Medium,Array|String|Divide and Conquer|Sorting|Heap (Priority Queue)|Quickselect,https://leetcode.cn/problems/find-the-kth-largest-integer-in-the-array
1986,Medium,Array|Dynamic Programming|Backtracking|Bit Manipulation|Bitmask,https://leetcode.cn/problems/minimum-number-of-work-sessions-to-finish-the-tasks
1987,Hard,String|Dynamic Programming,https://leetcode.cn/problems/number-of-unique-good-subsequences
1991,Easy,Array|Prefix Sum,https://leetcode.cn/problems/find-the-middle-index-in-array
1994,Hard,Array|Hash Table|Math|Dynamic Programming|Bit Manipulation|Counting|Number Theory|Bitmask,https://leetcode.cn/problems/the-number-of-good-subsets
1995,Easy,Array|Hash Table|Enumeration,https://leetcode.cn/problems/count-special-quadruplets
1996,Medium,Array|Stack|Greedy|Sorting|Monotonic Stack,https://leetcode.cn/problems/the-number-of-weak-characters-in-the-game
1997,Medium,Array|Dynamic Programming,https://leetcode.cn/problems/first-day-where-you-have-been-in-all-the-rooms
2000,Easy,Two Pointers|String|Stack,https://leetcode.cn/problems/reverse-prefix-of-word
2006,Easy,Array|Hash Table|Counting,https://leetcode.cn/problems/count-number-of-pairs-with-absolute-difference-k
2007,Medium,Array|Hash Table|Greedy|Sorting,https://leetcode.cn/problems/find-original-array-from-doubled-array
2008,Medium,Array|Hash Table|Binary Search|Dynamic Programming|Sorting,https://leetcode.cn/problems/maximum-earnings-from-taxi
2009,Hard,Array|Hash Table|Binary Search|Sliding Window,https://leetcode.cn/problems/minimum-number-of-operations-to-make-array-continuous
2011,Easy,Array|String|Simulation,https://leetcode.cn/problems/final-value-of-variable-after-performing-operations
2012,Medium,Array,https://leetcode.cn/problems/sum-of-beauty-in-the-array
2016,Easy,Array,https://leetcode.cn/problems/maximum-difference-between-increasing-elements
2024,Medium,String|Binary Search|Sliding Window|Prefix Sum,https://leetcode.cn/problems/maximize-the-confusion-of-an-exam
2027,Easy,String|Greedy,https://leetcode.cn/problems/minimum-moves-to-convert-string
2028,Medium,Array|Math|Simulation,https://leetcode.cn/problems/find-missing-observations
2029,Medium,Array|Math|Greedy|Counting|Game Theory,https://leetcode.cn/problems/stone-game-ix
2032,Easy,Array|Hash Table|Bit Manipulation,https://leetcode.cn/problems/two-out-of-three
2037,Easy,Array|Greedy|Sorting|Counting Sort,https://leetcode.cn/problems/minimum-number-of-moves-to-seat-everyone
2038,Medium,Math|String|Greedy|Game Theory,https://leetcode.cn/problems/remove-colored-pieces-if-both-neighbors-are-the-same-color
2040,Hard,Array|Binary Search,https://leetcode.cn/problems/kth-smallest-product-of-two-sorted-arrays
2043,Medium,Array|Hash Table|Design|Simulation,https://leetcode.cn/problems/simple-bank-system
2044,Medium,Array|Backtracking|Bit Manipulation|Enumeration,https://leetcode.cn/problems/count-number-of-maximum-bitwise-or-subsets
2047,Easy,String,https://leetcode.cn/problems/number-of-valid-words-in-a-sentence
2048,Medium,Hash Table|Math|Backtracking|Counting|Enumeration,https://leetcode.cn/problems/next-greater-numerically-balanced-number
2053,Easy,Array|Hash Table|String|Counting,https://leetcode.cn/problems/kth-distinct-string-in-an-array
2057,Easy,Array,https://leetcode.cn/problems/smallest-index-with-equal-value
2059,Medium,Array|Breadth-First Search,https://leetcode.cn/problems/minimum-operations-to-convert-number
2060,Hard,String|Dynamic Programming,https://leetcode.cn/problems/check-if-an-original-string-exists-given-two-encoded-strings
2062,Easy,Hash Table|String,https://leetcode.cn/problems/count-vowel-substrings-of-a-string
2063,Medium,Math|String|Dynamic Programming|Combinatorics,https://leetcode.cn/problems/vowels-of-all-substrings
2064,Medium,Array|Binary Search|Greedy,https://leetcode.cn/problems/minimized-maximum-of-products-distributed-to-any-store
2068,Easy,Hash Table|String|Counting,https://leetcode.cn/problems/check-whether-two-strings-are-almost-equivalent
2070,Medium,Array|Binary Search|Sorting,https://leetcode.cn/problems/most-beautiful-item-for-each-query
2071,Hard,Array|Two Pointers|Binary Search|Greedy|Queue|Sorting|Monotonic Queue,https://leetcode.cn/problems/maximum-number-of-tasks-you-can-assign
2073,Easy,Array|Queue|Simulation,https://leetcode.cn/problems/time-needed-to-buy-tickets
2076,Hard,Union-Find|Graph Theory,https://leetcode.cn/problems/process-restricted-friend-requests
2079,Medium,Array|Simulation,https://leetcode.cn/problems/watering-plants
2080,Medium,Array|Hash Table|Binary Search|Design|Segment Tree,https://leetcode.cn/problems/range-frequency-queries
2081,Hard,Math|Enumeration,https://leetcode.cn/problems/sum-of-k-mirror-numbers
2085,Easy,Array|Hash Table|String|Counting,https://leetcode.cn/problems/count-common-words-with-one-occurrence
2089,Easy,Array|Binary Search|Sorting,https://leetcode.cn/problems/find-target-indices-after-sorting-array
2091,Medium,Array|Greedy,https://leetcode.cn/problems/removing-minimum-and-maximum-from-array
2094,Easy,Array|Hash Table|Recursion|Sorting|Enumeration,https://leetcode.cn/problems/finding-3-digit-even-numbers
2099,Easy,Array|Hash Table|Sorting|Heap (Priority Queue),https://leetcode.cn/problems/find-subsequence-of-length-k-with-the-largest-sum
2100,Medium,Array|Dynamic Programming|Prefix Sum,https://leetcode.cn/problems/find-good-days-to-rob-the-bank
2104,Medium,Array|Stack|Monotonic Stack,https://leetcode.cn/problems/sum-of-subarray-ranges
2105,Medium,Array|Two Pointers|Simulation,https://leetcode.cn/problems/watering-plants-ii
2108,Easy,Array|Two Pointers|String,https://leetcode.cn/problems/find-first-palindromic-string-in-the-array
2109,Medium,Array|Two Pointers|String|Simulation,https://leetcode.cn/problems/adding-spaces-to-a-string
2110,Medium,Array|Math|Two Pointers|Dynamic Programming|Sliding Window,https://leetcode.cn/problems/number-of-smooth-descent-periods-of-a-stock
2111,Hard,Array|Binary Search,https://leetcode.cn/problems/minimum-operations-to-make-the-array-k-increasing
2114,Easy,Array|String,https://leetcode.cn/problems/maximum-number-of-words-found-in-sentences
2115,Medium,Array|Hash Table|String|Graph Theory|Topological Sort,https://leetcode.cn/problems/find-all-possible-recipes-from-given-supplies
2119,Easy,Math,https://leetcode.cn/problems/a-number-after-a-double-reversal
2121,Medium,Array|Hash Table|Prefix Sum,https://leetcode.cn/problems/intervals-between-identical-elements
2122,Hard,Array|Hash Table|Two Pointers|Sorting|Enumeration,https://leetcode.cn/problems/recover-the-original-array
2124,Easy,String,https://leetcode.cn/problems/check-if-all-as-appears-before-all-bs
2126,Medium,Array|Greedy|Sorting,https://leetcode.cn/problems/destroying-asteroids
2129,Easy,String,https://leetcode.cn/problems/capitalize-the-title
2131,Medium,Array|Hash Table|String|Greedy|Counting,https://leetcode.cn/problems/longest-palindrome-by-concatenating-two-letter-words
2134,Medium,Array|Sliding Window,https://leetcode.cn/problems/minimum-swaps-to-group-all-1s-together-ii
2135,Medium,Array|Hash Table|String|Bit Manipulation|Sorting,https://leetcode.cn/problems/count-words-obtained-after-adding-a-letter
2138,Easy,String|Simulation,https://leetcode.cn/problems/divide-a-string-into-groups-of-size-k
2139,Medium,Math|Greedy,https://leetcode.cn/problems/minimum-moves-to-reach-target-score
2140,Medium,Array|Dynamic Programming,https://leetcode.cn/problems/solving-questions-with-brainpower
2144,Easy,Array|Greedy|Sorting,https://leetcode.cn/problems/minimum-cost-of-buying-candies-with-discount
2145,Medium,Array|Prefix Sum,https://leetcode.cn/problems/count-the-hidden-sequences
2148,Easy,Array|Sorting|Counting,https://leetcode.cn/problems/count-elements-with-strictly-smaller-and-greater-elements
2149,Medium,Array|Two Pointers|Simulation,https://leetcode.cn/problems/rearrange-array-elements-by-sign
2150,Medium,Array|Hash Table|Counting,https://leetcode.cn/problems/find-all-lonely-numbers-in-the-array
2154,Easy,Array|Hash Table|Sorting|Simulation,https://leetcode.cn/problems/keep-multiplying-found-values-by-two
2155,Medium,Array,https://leetcode.cn/problems/all-divisions-with-the-highest-score-of-a-binary-array
2157,Hard,Array|Hash Table|String|Bit Manipulation|Union-Find,https://leetcode.cn/problems/groups-of-strings
2160,Easy,Math|Greedy|Sorting,https://leetcode.cn/problems/minimum-sum-of-four-digit-number-after-splitting-digits
2161,Medium,Array|Two Pointers|Simulation,https://leetcode.cn/problems/partition-array-according-to-given-pivot
2163,Hard,Array|Dynamic Programming|Heap (Priority Queue),https://leetcode.cn/problems/minimum-difference-in-sums-after-removal-of-elements
2164,Easy,Array|Sorting,https://leetcode.cn/problems/sort-even-and-odd-indices-independently
2165,Medium,Math|Sorting,https://leetcode.cn/problems/smallest-value-of-the-rearranged-number
2166,Medium,Array|Hash Table|String|Design,https://leetcode.cn/problems/design-bitset
2167,Hard,String|Dynamic Programming,https://leetcode.cn/problems/minimum-time-to-remove-all-cars-containing-illegal-goods
2169,Easy,Math|Simulation,https://leetcode.cn/problems/count-operations-to-obtain-zero
2170,Medium,Array|Hash Table|Greedy|Counting,https://leetcode.cn/problems/minimum-operations-to-make-the-array-alternating
2171,Medium,Array|Greedy|Sorting|Enumeration|Prefix Sum,https://leetcode.cn/problems/removing-minimum-number-of-magic-beans
2172,Hard,Array|Dynamic Programming|Bit Manipulation|Bitmask,https://leetcode.cn/problems/maximum-and-sum-of-array
2176,Easy,Array,https://leetcode.cn/problems/count-equal-and-divisible-pairs-in-an-array
2177,Medium,Math|Simulation,https://leetcode.cn/problems/find-three-consecutive-integers-that-sum-to-a-given-number
2178,Medium,Math|Backtracking|Greedy,https://leetcode.cn/problems/maximum-split-of-positive-even-integers
2179,Hard,Array|Binary Search|Divide and Conquer|Binary Indexed Tree|Segment Tree|Merge Sort|Ordered Set,https://leetcode.cn/problems/count-good-triplets-in-an-array
2180,Easy,Math|Simulation,https://leetcode.cn/problems/count-integers-with-even-digit-sum
2182,Medium,Hash Table|String|Greedy|Heap (Priority Queue)|Counting,https://leetcode.cn/problems/construct-string-with-repeat-limit
2185,Easy,Array|String|String Matching,https://leetcode.cn/problems/counting-words-with-a-given-prefix
2187,Medium,Array|Binary Search,https://leetcode.cn/problems/minimum-time-to-complete-trips
2188,Hard,Array|Dynamic Programming,https://leetcode.cn/problems/minimum-time-to-finish-the-race
2190,Easy,Array|Hash Table|Counting,https://leetcode.cn/problems/most-frequent-number-following-key-in-an-array
2191,Medium,Array|Sorting,https://leetcode.cn/problems/sort-the-jumbled-numbers
2195,Medium,Array|Math|Greedy|Sorting,https://leetcode.cn/problems/append-k-integers-with-minimal-sum
2197,Hard,Array|Math|Stack|Number Theory,https://leetcode.cn/problems/replace-non-coprime-numbers-in-array
2200,Easy,Array|Two Pointers,https://leetcode.cn/problems/find-all-k-distant-indices-in-an-array
2202,Medium,Array|Greedy,https://leetcode.cn/problems/maximize-the-topmost-element-after-k-moves
2206,Easy,Array|Hash Table|Bit Manipulation|Counting,https://leetcode.cn/problems/divide-array-into-equal-pairs
2207,Medium,String|Greedy|Prefix Sum,https://leetcode.cn/problems/maximize-number-of-subsequences-in-a-string
2208,Medium,Array|Greedy|Heap (Priority Queue),https://leetcode.cn/problems/minimum-operations-to-halve-array-sum
2210,Easy,Array,https://leetcode.cn/problems/count-hills-and-valleys-in-an-array
2215,Easy,Array|Hash Table,https://leetcode.cn/problems/find-the-difference-of-two-arrays
2216,Medium,Array|Stack|Greedy,https://leetcode.cn/problems/minimum-deletions-to-make-array-beautiful
2217,Medium,Array|Math,https://leetcode.cn/problems/find-palindrome-with-fixed-length
2220,Easy,Bit Manipulation,https://leetcode.cn/problems/minimum-bit-flips-to-convert-number
2222,Medium,String|Dynamic Programming|Prefix Sum,https://leetcode.cn/problems/number-of-ways-to-select-buildings
2224,Easy,String|Greedy,https://leetcode.cn/problems/minimum-number-of-operations-to-convert-time
2225,Medium,Array|Hash Table|Sorting|Counting,https://leetcode.cn/problems/find-players-with-zero-or-one-losses
2226,Medium,Array|Binary Search,https://leetcode.cn/problems/maximum-candies-allocated-to-k-children
2227,Hard,Array|Hash Table|String|Design|Trie,https://leetcode.cn/problems/encrypt-and-decrypt-strings
2231,Easy,Sorting|Heap (Priority Queue),https://leetcode.cn/problems/largest-number-after-digit-swaps-by-parity
2232,Medium,String|Enumeration,https://leetcode.cn/problems/minimize-result-by-adding-parentheses-to-expression
2233,Medium,Array|Greedy|Heap (Priority Queue),https://leetcode.cn/problems/maximum-product-after-k-increments
2234,Hard,Array|Two Pointers|Binary Search|Greedy|Sorting|Enumeration|Prefix Sum,https://leetcode.cn/problems/maximum-total-beauty-of-the-gardens
2235,Easy,Math,https://leetcode.cn/problems/add-two-integers
2239,Easy,Array,https://leetcode.cn/problems/find-closest-number-to-zero
2240,Medium,Math|Enumeration,https://leetcode.cn/problems/number-of-ways-to-buy-pens-and-pencils
2241,Medium,Array|Greedy|Design,https://leetcode.cn/problems/design-an-atm-machine
2243,Easy,String|Simulation,https://leetcode.cn/problems/calculate-digit-sum-of-a-string
2244,Medium,Array|Hash Table|Greedy|Counting,https://leetcode.cn/problems/minimum-rounds-to-complete-all-tasks
2248,Easy,Array|Hash Table|Sorting|Counting,https://leetcode.cn/problems/intersection-of-multiple-arrays
2255,Easy,Array|String,https://leetcode.cn/problems/count-prefixes-of-a-given-string
2259,Easy,String|Greedy|Enumeration,https://leetcode.cn/problems/remove-digit-from-number-to-maximize-result
2261,Medium,Array|Hash Table|Trie|Rolling Hash|Hash Function|Enumeration,https://leetcode.cn/problems/k-divisible-elements-subarrays
2264,Easy,String,https://leetcode.cn/problems/largest-3-same-digit-number-in-string
2269,Easy,Math|String|Sliding Window,https://leetcode.cn/problems/find-the-k-beauty-of-a-number
2270,Medium,Array|Prefix Sum,https://leetcode.cn/problems/number-of-ways-to-split-array
2272,Hard,Hash Table|String|Dynamic Programming|Enumeration,https://leetcode.cn/problems/substring-with-largest-variance
2273,Easy,Array|Hash Table|String|Sorting,https://leetcode.cn/problems/find-resultant-array-after-removing-anagrams
2274,Medium,Array|Sorting,https://leetcode.cn/problems/maximum-consecutive-floors-without-special-floors
2275,Medium,Array|Hash Table|Bit Manipulation|Counting,https://leetcode.cn/problems/largest-combination-with-bitwise-and-greater-than-zero
2276,Hard,Design|Segment Tree|Ordered Set,https://leetcode.cn/problems/count-integers-in-intervals
2278,Easy,String,https://leetcode.cn/problems/percentage-of-letter-in-string
2283,Easy,Hash Table|String|Counting,https://leetcode.cn/problems/check-if-number-has-equal-digit-count-and-digit-value
2286,Hard,Binary Search|Design|Binary Indexed Tree|Segment Tree,https://leetcode.cn/problems/booking-concert-tickets-in-groups
2287,Easy,Hash Table|String|Counting,https://leetcode.cn/problems/rearrange-characters-to-make-target-string
2288,Medium,String,https://leetcode.cn/problems/apply-discount-to-prices
2294,Medium,Array|Greedy|Sorting,https://leetcode.cn/problems/partition-array-such-that-maximum-difference-is-k
2296,Hard,Linked List|String|Stack|Design|Simulation|Doubly-Linked List,https://leetcode.cn/problems/design-a-text-editor
2299,Easy,String,https://leetcode.cn/problems/strong-password-checker-ii
2300,Medium,Array|Two Pointers|Binary Search|Sorting,https://leetcode.cn/problems/successful-pairs-of-spells-and-potions
2302,Hard,Array|Binary Search|Sliding Window|Prefix Sum,https://leetcode.cn/problems/count-subarrays-with-score-less-than-k
2303,Easy,Array|Simulation,https://leetcode.cn/problems/calculate-amount-paid-in-taxes
2306,Hard,Array|Hash Table|String|Bit Manipulation|Enumeration,https://leetcode.cn/problems/naming-a-company
2309,Easy,Hash Table|String|Enumeration,https://leetcode.cn/problems/greatest-english-letter-in-upper-and-lower-case
2310,Medium,Math|Dynamic Programming|Greedy|Enumeration,https://leetcode.cn/problems/sum-of-numbers-with-units-digit-k
2311,Medium,String|Dynamic Programming|Greedy|Memoization,https://leetcode.cn/problems/longest-binary-subsequence-less-than-or-equal-to-k
2315,Easy,String,https://leetcode.cn/problems/count-asterisks
2327,Medium,Dynamic Programming|Queue|Simulation,https://leetcode.cn/problems/number-of-people-aware-of-a-secret
2332,Medium,Array|Two Pointers|Binary Search|Sorting,https://leetcode.cn/problems/the-latest-time-to-catch-a-bus
2335,Easy,Array|Greedy|Sorting|Heap (Priority Queue),https://leetcode.cn/problems/minimum-amount-of-time-to-fill-cups
2336,Medium,Hash Table|Design|Heap (Priority Queue)|Ordered Set,https://leetcode.cn/problems/smallest-number-in-infinite-set
2337,Medium,Two Pointers|String,https://leetcode.cn/problems/move-pieces-to-obtain-a-string
2338,Hard,Math|Dynamic Programming|Combinatorics|Number Theory,https://leetcode.cn/problems/count-the-number-of-ideal-arrays
2341,Easy,Array|Hash Table|Counting,https://leetcode.cn/problems/maximum-number-of-pairs-in-array
2342,Medium,Array|Hash Table|Sorting|Heap (Priority Queue),https://leetcode.cn/problems/max-sum-of-a-pair-with-equal-sum-of-digits
2347,Easy,Array|Hash Table|Counting,https://leetcode.cn/problems/best-poker-hand
2348,Medium,Array|Math,https://leetcode.cn/problems/number-of-zero-filled-subarrays
2349,Medium,Hash Table|Design|Heap (Priority Queue)|Ordered Set,https://leetcode.cn/problems/design-a-number-container-system
2351,Easy,Hash Table|String|Bit Manipulation|Counting,https://leetcode.cn/problems/first-letter-to-appear-twice
2353,Medium,Array|Hash Table|String|Design|Heap (Priority Queue)|Ordered Set,https://leetcode.cn/problems/design-a-food-rating-system
2357,Easy,Array|Hash Table|Greedy|Sorting|Heap (Priority Queue)|Simulation,https://leetcode.cn/problems/make-array-zero-by-subtracting-equal-amounts
2363,Easy,Array|Hash Table|Sorting|Ordered Set,https://leetcode.cn/problems/merge-similar-items
2364,Medium,Array|Hash Table|Math|Counting,https://leetcode.cn/problems/count-number-of-bad-pairs
2367,Easy,Array|Hash Table|Two Pointers|Enumeration,https://leetcode.cn/problems/number-of-arithmetic-triplets
2369,Medium,Array|Dynamic Programming,https://leetcode.cn/problems/check-if-there-is-a-valid-partition-for-the-array
2376,Hard,Math|Dynamic Programming,https://leetcode.cn/problems/count-special-integers
